id,feedId,fifaId,firstName,lastName,knownName,shortName,squadId,position,status
2495,432234,430759,Santiago,Giménez,,Santiago Giménez,52,FWD,available
2496,234788,430763,Luis,Romo,,Luis Romo,52,MID,available
2497,181066,448051,Luis,Chávez,Luis Chávez,Luis Chávez,52,MID,available
2498,576599,500037,Gilberto,Mora,,Gilberto Mora,52,MID,available
2499,213999,400634,Edson,Álvarez,,Edson Álvarez,52,MID,available
2500,250456,406135,César,Huerta,,César Huerta,52,MID,available
2501,646065,500038,Mateo,Chávez,Mateo Chávez,Mateo Chávez,52,DEF,available
2502,223761,416576,Álvaro,Fidalgo,,Álvaro Fidalgo,52,MID,available
2503,193439,372090,Orbelín,Pineda,,Orbelín Pineda,52,MID,available
2504,460156,419518,Érik,Lira,,Érik Lira,52,MID,available
2505,451375,464533,Brian,Gutiérrez,,Brian Gutiérrez,52,MID,available
2506,488958,485070,Raúl,Rangel,,Raúl Rangel,52,GK,available
2507,227257,441260,Carlos,Acevedo,,Carlos Acevedo,52,GK,available
2508,33376,215285,Guillermo,Ochoa,,Guillermo Ochoa,52,GK,available
2509,640394,514336,Armando,González,,Armando González,52,FWD,available
2510,192352,386339,Guillermo,Martínez,,Guillermo Martínez,52,FWD,available
2511,214115,403585,Roberto,Alvarado,,Roberto Alvarado,52,FWD,available
2512,217373,430766,Alexis,Vega,,Alexis Vega,52,FWD,available
2513,221766,429157,Julián,Quiñones,,Julián Quiñones,52,FWD,available
2514,102057,356731,Raúl,Jiménez,,Raúl Jiménez,52,FWD,available
2515,487944,441261,Israel,Reyes,,Israel Reyes,52,DEF,available
2516,223756,403596,Jorge,Sánchez,,Jorge Sánchez,52,DEF,available
2517,200111,402772,Jesús,Gallardo,,Jesús Gallardo,52,DEF,available
2518,214125,395516,César,Montes,,César Montes,52,DEF,available
2519,431026,425701,Johan,Vásquez,,Johan Vásquez,52,DEF,available
2520,502868,461177,Obed,Vargas,,Obed Vargas,52,MID,available
2521,549912,494293,Chemsdine,Talbi,,Chemsdine Talbi,53,FWD,available
2522,500745,441310,Abde,Ezzalzouli,,Abde Ezzalzouli,53,FWD,available
2523,457488,433426,Soufiane,Rahimi,,Soufiane Rahimi,53,FWD,available
2524,513527,448612,Bilal,El Khannouss,,Bilal El Khannouss,53,MID,available
2525,489841,441307,Azzedine,Ounahi,,Azzedine Ounahi,53,MID,available
2526,216183,430740,Brahim,Díaz,,Brahim Díaz,53,MID,available
2527,545286,485740,Neil,El Aynaoui,,Neil El Aynaoui,53,MID,available
2528,172912,372266,Sofyan,Amrabat,,Sofyan Amrabat,53,MID,available
2529,547774,485756,Zakaria,El Ouahdi,,Zakaria El Ouahdi,53,DEF,available
2530,219924,403083,Issa,Diop,,Issa Diop,53,DEF,available
2531,552173,485767,Redouane,Halhal,,Redouane Halhal,53,DEF,available
2532,230001,411680,Noussair,Mazraoui,,Noussair Mazraoui,53,DEF,available
2533,515621,448607,Chadi,Riad,,Chadi Riad,53,DEF,available
2534,223760,400721,Achraf,Hakimi,,Achraf Hakimi,53,DEF,available
2535,210494,441304,Nayef,Aguerd,,Nayef Aguerd,53,DEF,available
2536,120026,356956,Yassine,Bounou,,Yassine Bounou,53,GK,available
2537,172903,371553,Ahmed Reda,Tagnaouti,,Ahmed Reda Tagnaouti,53,GK,available
2538,702409,523288,Ayoube,Amaimouni-Echghouyab,,Ayoube Amaimouni-Echghouyab,53,FWD,available
2539,637238,485760,Ayyoub,Bouaddi,,Ayyoub Bouaddi,53,MID,available
2540,438842,494742,Youssef,Belammari,,Youssef Belammari,53,DEF,available
2541,89687,395755,Munir,El Kajoui,,Munir El Kajoui,53,GK,available
2542,492963,448598,Ismael,Saibari,,Ismael Saibari,53,MID,available
2543,645598,505112,Gessime,Yassine,,Gessime Yassine,53,FWD,available
2544,447490,411678,Ayoub,El Kaabi,,Ayoub El Kaabi,53,FWD,available
2545,441279,424071,Anass,Salah-Eddine,,Anass Salah-Eddine,53,DEF,available
2546,643307,505097,Samir,El Mourabet,,Samir El Mourabet,53,MID,available
2547,450070,489518,Crysencio,Summerville,,Crysencio Summerville,54,MID,available
2548,106824,336098,Memphis,Depay,,Memphis Depay,54,FWD,available
2549,222683,478364,Justin,Kluivert,,Justin Kluivert,54,MID,available
2550,82428,402044,Marten,de Roon,,Marten de Roon,54,MID,available
2551,209712,422657,Frenkie,de Jong,,Frenkie de Jong,54,MID,available
2552,467779,483481,Mats,Wieffer,,Mats Wieffer,54,MID,available
2553,231765,448157,Guus,Til,,Guus Til,54,MID,available
2554,445122,,Jurriën,Timber,Jurriën Timber,Jurriën Timber,54,DEF,available
2555,498016,506028,Robin,Roefs,,Robin Roefs,54,GK,available
2556,450063,484859,Quinten,Timber,,Quinten Timber,54,MID,available
2557,433036,483526,Tijjani,Reijnders,,Tijjani Reijnders,54,MID,available
2558,204644,448149,Teun,Koopmeiners,,Teun Koopmeiners,54,MID,available
2559,441266,430176,Ryan,Gravenberch,,Ryan Gravenberch,54,MID,available
2560,118342,448151,Mark,Flekken,,Mark Flekken,54,GK,available
2561,489639,424081,Bart,Verbruggen,,Bart Verbruggen,54,GK,available
2562,120202,448159,Wout,Weghorst,,Wout Weghorst,54,FWD,available
2563,441264,424051,Brian,Brobbey,,Brian Brobbey,54,FWD,available
2564,421002,448153,Noa,Lang,,Noa Lang,54,FWD,available
2565,204646,433066,Donyell,Malen,,Donyell Malen,54,FWD,available
2566,243298,448152,Cody,Gakpo,,Cody Gakpo,54,FWD,available
2567,551210,483512,Jorrel,Hato,,Jorrel Hato,54,DEF,available
2568,469142,489517,Jan Paul,van Hecke,,Jan Paul van Hecke,54,DEF,available
2569,126184,336088,Nathan,Aké,,Nathan Aké,54,DEF,available
2570,491279,448140,Micky,van de Ven,,Micky van de Ven,54,DEF,available
2571,97032,397786,Virgil,van Dijk,,Virgil van Dijk,54,DEF,available
2572,199432,436612,Denzel,Dumfries,,Denzel Dumfries,54,DEF,available
2573,218330,390209,Sarpreet,Singh,,Sarpreet Singh,55,MID,available
2574,60689,274078,Chris,Wood,,Chris Wood,55,FWD,available
2575,495148,423596,Matthew,Garbett,,Matthew Garbett,55,FWD,available
2576,45099,274102,Tommy,Smith,,Tommy Smith,55,DEF,available
2577,484682,419572,Nando,Pijnaker,,Nando Pijnaker,55,DEF,available
2578,438130,405469,Liberato,Cacace,,Liberato Cacace,55,DEF,available
2579,95330,261367,Michael,Boxall,,Michael Boxall,55,DEF,available
2580,218315,390218,Michael,Woud,,Michael Woud,55,GK,available
2581,495145,423574,Alex,Paulsen,,Alex Paulsen,55,GK,available
2582,108801,368535,Max,Crocombe,,Max Crocombe,55,GK,available
2583,597739,484817,Lachlan,Bayliss,,Lachlan Bayliss,55,MID,available
2584,495143,416652,Jesse,Randall,,Jesse Randall,55,FWD,available
2585,495159,423575,Ben,Old,,Ben Old,55,FWD,available
2586,460710,419577,Ben,Waine,,Ben Waine,55,FWD,available
2587,438040,405454,Elijah,Just,,Elijah Just,55,MID,available
2588,82963,269592,Kosta,Barbarouses,,Kosta Barbarouses,55,FWD,available
2589,563676,463580,Finn,Surman,,Finn Surman,55,DEF,available
2590,467882,419567,Callan,Elliot,,Callan Elliot,55,DEF,available
2591,111138,331463,Tim,Payne,,Tim Payne,55,DEF,available
2592,244993,440748,Francis,de Vries,,Francis de Vries,55,DEF,available
2593,538638,482775,Tyler,Bindon,,Tyler Bindon,55,DEF,available
2594,495161,423595,Marko,Stamenic,,Marko Stamenic,55,MID,available
2595,173827,336641,Ryan,Thomas,,Ryan Thomas,55,MID,available
2596,218337,390181,Joe,Bell,,Joe Bell,55,MID,available
2597,173068,371142,Alex,Rufer,,Alex Rufer,55,MID,available
2598,218345,390196,Callum,McCowatt,,Callum McCowatt,55,MID,available
2599,584398,489696,Sondre,Langås,,Sondre Langås,56,DEF,available
2600,184029,400716,Martin,Ødegaard,,Martin Ødegaard,56,MID,available
2601,134103,483497,Fredrik,Aursnes,,Fredrik Aursnes,56,MID,available
2602,449415,494627,Thelo,Aasgaard,,Thelo Aasgaard,56,MID,available
2603,449411,514479,Sander,Tangvik,,Sander Tangvik,56,GK,available
2604,445043,419681,Kristian,Thorstvedt,,Kristian Thorstvedt,56,MID,available
2605,538980,483448,Antonio,Nusa,,Antonio Nusa,56,MID,available
2606,225942,419654,Jens Petter,Hauge,,Jens Petter Hauge,56,MID,available
2607,477192,483535,Egil,Selvik,,Egil Selvik,56,GK,available
2608,98770,373235,Ørjan,Nyland,,Ørjan Nyland,56,GK,available
2609,247412,419662,Jørgen,Strand Larsen,,Jørgen Strand Larsen,56,FWD,available
2610,489853,494626,Andreas,Schjelderup,,Andreas Schjelderup,56,FWD,available
2611,143877,398588,Alexander,Sørloth,,Alexander Sørloth,56,FWD,available
2612,223094,419652,Erling,Haaland,,Erling Haaland,56,FWD,available
2613,504904,520112,Henrik,Falchener,,Henrik Falchener,56,DEF,available
2614,449652,491244,Torbjørn,Heggem,,Torbjørn Heggem,56,DEF,available
2615,217242,483530,Fredrik,Bjørkan,,Fredrik Bjørkan,56,DEF,available
2616,497949,483505,David,Møller Wolfe,,David Møller Wolfe,56,DEF,available
2617,462026,419672,Leo,Østigård,,Leo Østigård,56,DEF,available
2618,450444,494625,Marcus,Pedersen,,Marcus Pedersen,56,DEF,available
2619,213783,483496,Julian,Ryerson,,Julian Ryerson,56,DEF,available
2620,191866,483516,Kristoffer,Ajer,,Kristoffer Ajer,56,DEF,available
2621,184379,483442,Patrick,Berg,,Patrick Berg,56,MID,available
2622,179296,433067,Morten,Thorsby,,Morten Thorsby,56,MID,available
2623,477555,477470,Oscar,Bobb,,Oscar Bobb,56,MID,available
2624,207189,404645,Sander,Berge,,Sander Berge,56,MID,available
2625,470136,418747,Tomás,Rodríguez,Tomás Rodríguez,Tomás Rodríguez,57,FWD,available
2626,577906,466669,Azarías,Londoño,,Azarías Londoño,57,FWD,available
2627,75960,271116,Alberto,Quintero,,Alberto Quintero,57,FWD,available
2628,552324,480313,Edgardo,Fariña,,Edgardo Fariña,57,DEF,available
2629,204399,385030,Fidel,Escobar,,Fidel Escobar,57,DEF,available
2630,210235,385833,Adalberto,Carrasquilla,,Adalberto Carrasquilla,57,MID,available
2631,552322,441402,César,Samudio,,César Samudio,57,GK,available
2632,428758,441241,Orlando,Mosquera,,Orlando Mosquera,57,GK,available
2633,92916,267702,Luis,Mejía,,Luis Mejía,57,GK,available
2634,504800,441243,César,Yanis,,César Yanis,57,FWD,available
2635,152873,337251,Cecilio,Waterman,,Cecilio Waterman,57,FWD,available
2636,449234,411174,José,Fajardo,,José Fajardo,57,FWD,available
2637,132414,372342,Ismael,Díaz,,Ismael Díaz,57,FWD,available
2638,248048,441239,Jorge,Gutiérrez,,Jorge Gutiérrez,57,DEF,available
2639,248049,480310,Jiovany,Ramos,,Jiovany Ramos,57,DEF,available
2640,102108,344582,Roderick,Miller,,Roderick Miller,57,DEF,available
2641,248043,441240,Andrés,Andrade,,Andrés Andrade,57,DEF,available
2642,248046,441242,César,Blackman,,César Blackman,57,DEF,available
2643,99110,337232,Éric,Davis,,Éric Davis,57,DEF,available
2644,477655,418715,José,Córdoba,,José Córdoba,57,DEF,available
2645,204401,385031,Amir,Murillo,,Amir Murillo,57,DEF,available
2646,99117,269514,Aníbal,Godoy,,Aníbal Godoy,57,MID,available
2647,228669,411176,José Luis,Rodríguez,José Luis Rodríguez,José Luis Rodríguez,57,MID,available
2648,169310,169310,Yoel,Bárcenas,,Yoel Bárcenas,57,MID,available
2649,226637,395581,Cristian,Martínez,,Cristian Martínez,57,MID,available
2650,459639,418729,Carlos,Harvey,,Carlos Harvey,57,MID,available
2651,480982,489417,Isidro,Pitta,,Isidro Pitta,58,FWD,available
2652,181402,385306,Andrés,Cubas,,Andrés Cubas,58,MID,available
2653,514254,463128,Diego,Gómez,Diego Gómez,Diego Gómez,58,MID,available
2654,474120,441234,Julio,Enciso,,Julio Enciso,58,MID,available
2655,501279,476348,Damián,Bobadilla,,Damián Bobadilla,58,MID,available
2656,473197,494531,Orlando,Gill,,Orlando Gill,58,GK,available
2657,169964,447991,Gastón,Olveira,,Gastón Olveira,58,GK,available
2658,86809,318647,Roberto,Fernández,,Roberto Fernández,58,GK,available
2659,685788,505495,Alexandro,Maidana,,Alexandro Maidana,58,FWD,available
2660,487071,485804,Gustavo,Caballero,,Gustavo Caballero,58,FWD,available
2661,177580,463127,Gabriel,Ávalos,,Gabriel Ávalos,58,FWD,available
2662,428461,485802,Álex,Arce,,Álex Arce,58,FWD,available
2663,502222,463125,Ramón,Sosa,,Ramón Sosa,58,FWD,available
2664,168598,369768,Antonio,Sanabria,,Antonio Sanabria,58,FWD,available
2665,179018,369761,Miguel,Almirón,,Miguel Almirón,58,MID,available
2666,215164,520066,José,Canale,,José Canale,58,DEF,available
2667,488281,479601,Juan José,Cáceres,,Juan José Cáceres,58,DEF,available
2668,192331,486875,Gustavo,Velázquez,,Gustavo Velázquez,58,DEF,available
2669,166640,394829,Fabián,Balbuena,,Fabián Balbuena,58,DEF,available
2670,201895,431202,Omar,Alderete,,Omar Alderete,58,DEF,available
2671,168097,369749,Júnior,Alonso,,Júnior Alonso,58,DEF,available
2672,152745,369744,Gustavo,Gómez,Gustavo Gómez,Gustavo Gómez,58,DEF,available
2673,437476,406205,Braian,Ojeda,,Braian Ojeda,58,MID,available
2674,479935,424422,Matías,Galarza,,Matías Galarza,58,MID,available
2675,170782,386458,Alejandro,Romero,,Alejandro Romero,58,MID,available
2676,485914,495046,Mauricio,Magalhães Prado,Mauricio,Mauricio,58,MID,available
2677,216065,418550,Rafael Alexandre,da Conceição Leão,Rafael Leão,Rafael Leão,59,MID,available
2678,14937,201200,Cristiano Ronaldo,dos Santos Aveiro,Cristiano Ronaldo,Cristiano Ronaldo,59,FWD,available
2679,165809,395205,Bernardo,Mota Veiga de Carvalho e Silva,Bernardo Silva,Bernardo Silva,59,MID,available
2680,200402,395212,Nélson,Cabral Semedo,Nélson Semedo,Nélson Semedo,59,DEF,available
2681,171314,384752,Rúben,dos Santos Gato Alves Dias,Rúben Dias,Rúben Dias,59,DEF,available
2682,216050,403001,Diogo,Meireles da Costa,Diogo Costa,Diogo Costa,59,GK,available
2683,141746,395206,Bruno Miguel,Borges Fernandes,Bruno Fernandes,Bruno Fernandes,59,MID,available
2684,551150,484141,João Pedro,Gonçalves Neves,João Neves,João Neves,59,MID,available
2685,437858,441149,Vítor,Machado Ferreira,Vitinha,Vitinha,59,MID,available
2686,465351,441148,Matheus Luiz,Nunes,Matheus Nunes,Matheus Nunes,59,MID,available
2687,171317,395216,Rúben Diogo,da Silva Neves,Rúben Neves,Rúben Neves,59,MID,available
2688,149065,368689,José Pedro,Malheiro de Sá,José Sá,José Sá,59,GK,available
2689,124097,448092,Rui Tiago,Dantas da Silva,Rui Silva,Rui Silva,59,GK,available
2690,465630,485081,Francisco,Fernandes da Conceição,Francisco Conceição,Francisco Conceição,59,MID,available
2691,181284,384751,Gonçalo Manuel,Ganchinho Guedes,Gonçalo Guedes,Gonçalo Guedes,59,FWD,available
2692,222564,418561,Francisco António,Machado Mota de Castro Trincão,Trincão,Trincão,59,FWD,available
2693,247632,418548,Pedro,Lomba Neto,Pedro Neto,Pedro Neto,59,MID,available
2694,428399,418535,João,Félix Sequeira,João Félix,João Félix,59,FWD,available
2695,449980,448081,Gonçalo,Matias Ramos,Gonçalo Ramos,Gonçalo Ramos,59,FWD,available
2696,465192,492358,Tomás,Lemos Araújo,Tomás Araújo,Tomás Araújo,59,DEF,available
2697,551230,489704,Renato,Palma Veiga,Renato Veiga,Renato Veiga,59,DEF,available
2698,509111,441146,Gonçalo Bernardo,Inácio,Gonçalo Inácio,Gonçalo Inácio,59,DEF,available
2699,216051,403002,José Diogo,Dalot Teixeira,Diogo Dalot,Diogo Dalot,59,DEF,available
2700,121145,368649,João Pedro,Cavaco Cancelo,João Cancelo,João Cancelo,59,DEF,available
2701,465206,433195,Nuno Alexandre,Tavares Mendes,Nuno Mendes,Nuno Mendes,59,DEF,available
2702,485385,491216,Samuel,de Almeida Costa,Samú Costa,Samú Costa,59,MID,available
2703,556311,486639,Tahsin Mohammed,Jamshid,Tahsin Mohammed,Tahsin Mohammed,60,FWD,available
2704,154963,385070,Mohammed,Muntari,Mohammed Muntari,Mohammed Muntari,60,FWD,available
2705,155106,353251,Ahmed Alaaeldin Bader Mohammed,Abdelmotaal,Ahmed Alaa,Ahmed Alaa,60,FWD,available
2706,501195,419473,Jassem Gaber El Sayed,Abdulsallam,Jassem Gaber,Jassem Gaber,60,MID,available
2707,171284,345059,Abdulaziz Hatem Abdullah,Mohammed,Abdulaziz Hatem,Abdulaziz Hatem,60,MID,available
2708,185303,386387,Sultan Hussain Mohamad Hussain,Al Brake,Sultan Al Brake,Sultan Al Brake,60,DEF,available
2709,250926,419441,Homam El Amin Mohamed,Ahmed,Homam El Amin,Homam El Amin,60,DEF,available
2710,512879,419459,Mahmoud Ibrahim Mahmoud,Abunada,Mahmoud Abunada,Mahmoud Abunada,60,GK,available
2711,467969,419461,Salah Zakaria Mohamed,Mousa Hassan,Salah Zakaria,Salah Zakaria,60,GK,available
2712,443045,416056,Meshaal Aissa Mohammed,Barsham,Meshaal Barsham,Meshaal Barsham,60,GK,available
2713,250931,419436,Ahmed Mohammed Hussein Kassim,Al Ganehi,Ahmed Al Ganehi,Ahmed Al Ganehi,60,FWD,available
2714,250932,419463,Yusuf,Abdurisag Yusuf,Yusuf Abdurisag,Yusuf Abdurisag,60,FWD,available
2715,79218,284190,Hassan Khalid Hassan,Al Haydos,Hassan Al Haydos,Hassan Al Haydos,60,FWD,available
2716,147300,429063,Edmílson Junior Paulo,da Silva,Edmílson Junior,Edmílson Junior,60,FWD,available
2717,184768,386366,Almoez Ali Zainalabedeen Mohamed,Abdulla,Almoez Ali,Almoez Ali,60,FWD,available
2718,184756,386347,Akram Hassan Afif Yahya,Afif,Akram Afif,Akram Afif,60,FWD,available
2719,564770,512791,Gueye Seydinaissa,Laye,Issa Laye,Issa Laye,60,DEF,available
2720,554374,486614,Al Hashmi Al Hussain,Mohialdin,Al Hashmi Al Hussain,Al Hashmi Al Hussain,60,DEF,available
2721,171297,385067,Boualem,Khoukhi,Boualem Khoukhi,Boualem Khoukhi,60,DEF,available
2722,61091,356673,Lucas Michel,Mendes,Lucas Mendes,Lucas Mendes,60,DEF,available
2723,171259,416051,Pedro Miguel,Carvalho Deus Correia,Pedro Miguel,Pedro Miguel,60,DEF,available
2724,185305,386348,Assim Omer Al Haj,Madibo,Assim Madibo,Assim Madibo,60,MID,available
2725,154906,354861,Karim,Boudiaf,Karim Boudiaf,Karim Boudiaf,60,MID,available
2726,171320,433394,Ahmed Fathy Mansi,Abdoulla,Ahmed Fathy,Ahmed Fathy,60,MID,available
2727,587820,510991,Ayoub Mohamed,Al Oui,Ayoub Al Oui,Ayoub Al Oui,60,MID,available
2728,517175,498458,Mohammad Naceur,Manai,Mohammad Al Manai,Mohammad Al Manai,60,MID,available
2729,604258,512183,Mohammed bin Waheeb bin Saeed,Abu Al Shamat,Mohammed Abu Al Shamat,Mohammed Abu Al Shamat,89,MID,available
2730,431032,403319,Nasser bin Essa bin Shafi Al Shardan,Al Dawsari,Nasser Al Dawsari,Nasser Al Dawsari,89,MID,available
2731,220023,523333,Alaa bin Mohsen bin Ahmed,Al Hejji,Alaa Al Hejji,Alaa Al Hejji,89,MID,available
2732,109763,339745,Salem bin Mohammed bin Shafi,Al Dawsari,Salem Al Dawsari,Salem Al Dawsari,89,MID,available
2733,505480,419303,Moteb bin Saad bin Salim Al Naqi,Al Harbi,Moteb Al Harbi,Moteb Al Harbi,89,DEF,available
2734,532243,494506,Jehad bin Abdullatif bin Ahmed,Thikri,Jehad Thikri,Jehad Thikri,89,DEF,available
2735,423623,403335,Hassan bin Mohammed bin Osama,Al Tambakti,Hassan Al Tambakti,Hassan Al Tambakti,89,DEF,available
2736,153885,396885,Mohammed bin Khalil bin Ibrahim,Al Owais,Mohammed Al Owais,Mohammed Al Owais,89,GK,available
2737,109853,339746,Ahmed bin Ali bin Hussein,Al Kassar,Ahmed Al Kassar,Ahmed Al Kassar,89,GK,available
2738,501709,419287,Nawaf bin Dhahi bin Faisal Al Shuweiti,Al Aqidi,Nawaf Al Aqidi,Nawaf Al Aqidi,89,GK,available
2739,194384,494800,Sultan bin Ahmed bin Mohammed,Mandash,Sultan Mandash,Sultan Mandash,89,FWD,available
2740,124932,425804,Saleh bin Khalid bin Mohammed,Al Shehri,Saleh Al Shehri,Saleh Al Shehri,89,FWD,available
2741,250792,419300,Khalid bin Essa bin Mohammed,Al Ghannam,Khalid Al Ghannam,Khalid Al Ghannam,89,FWD,available
2742,442254,419302,Abdullah bin Abdulrahman bin Abdullah,Al Hamddan,Abdullah Al Hamddan,Abdullah Al Hamddan,89,FWD,available
2743,250793,419291,Feras bin Tariq bin Nasser,Al Brikan,Feras Al Brikan,Feras Al Brikan,89,FWD,available
2744,209867,433439,Ali bin Mohammed bin Ali,Lajami,Ali Lajami,Ali Lajami,89,DEF,available
2745,486024,430518,Nawaf bin Meshari bin Mohammed,Bu Washl,Nawaf Bu Washl,Nawaf Bu Washl,89,DEF,available
2746,442526,419326,Ali bin Hassan bin Mohammed,Majrashi,Ali Majrashi,Ali Majrashi,89,DEF,available
2747,122482,401924,Hassan bin Kadish bin Yahya,Mahbub,Hassan Kadish,Hassan Kadish,89,DEF,available
2748,423618,403312,Abdulelah bin Ali bin Awadh,Al Amri,Abdulelah Al Amri,Abdulelah Al Amri,89,DEF,available
2749,468266,419281,Saud bin Abdullah bin Salem,Abdulhamid,Saud Abdulhamid,Saud Abdulhamid,89,DEF,available
2750,493659,430512,Aiman bin Yahya bin Yahya,Salem Ahmed,Aiman Yahya,Aiman Yahya,89,MID,available
2751,245402,411624,Abdullah bin Mohammed bin Hamza Al Berri,Al Khaibari,Abdullah Al Khaibari,Abdullah Al Khaibari,89,MID,available
2752,170031,407993,Mohamed bin Ibrahim bin Abdullah,Kanno,Mohamed Kanno,Mohamed Kanno,89,MID,available
2753,511120,436538,Ziyad bin Mubarak bin Eid Al Marwani,Al Johani,Ziyad Al Johani,Ziyad Al Johani,89,MID,available
2754,533388,436537,Musab bin Fahad bin Zaid,Al Juwayr,Musab Al Juwayr,Musab Al Juwayr,89,MID,available
2755,519913,523007,Tyler,Fletcher,,Tyler Fletcher,90,MID,available
2756,116084,484045,Lawrence,Shankland,,Lawrence Shankland,90,FWD,available
2757,230348,442433,Ross,Stewart,,Ross Stewart,90,FWD,available
2758,496208,485131,Ben,Gannon-Doak,,Ben Gannon-Doak,90,MID,available
2759,472713,442428,Aaron,Hickey,,Aaron Hickey,90,DEF,available
2760,5207,215553,Craig,Gordon,,Craig Gordon,90,GK,available
2761,439492,442434,Lewis,Ferguson,,Lewis Ferguson,90,MID,available
2762,195851,433787,Scott,McTominay,,Scott McTominay,90,MID,available
2763,107265,411301,Angus,Gunn,,Angus Gunn,90,GK,available
2764,160997,442429,Liam,Kelly,,Liam Kelly,90,GK,available
2765,593013,520217,Findlay,Curtis,,Findlay Curtis,90,FWD,available
2766,194213,430098,Lyndon,Dykes,,Lyndon Dykes,90,FWD,available
2767,222625,495431,George,Hirst,,George Hirst,90,FWD,available
2768,200439,433191,Ché,Adams,,Ché Adams,90,FWD,available
2769,83428,359634,Grant,Hanley,,Grant Hanley,90,DEF,available
2770,154128,484073,Dominic,Hyam,,Dominic Hyam,90,DEF,available
2771,215372,337389,Anthony,Ralston,,Anthony Ralston,90,DEF,available
2772,168281,442431,Scott,McKenna,,Scott McKenna,90,DEF,available
2773,149469,442430,John,Souttar,,John Souttar,90,DEF,available
2774,194203,430147,Jack,Hendry,,Jack Hendry,90,DEF,available
2775,243571,433694,Nathan,Patterson,,Nathan Patterson,90,DEF,available
2776,192895,401712,Kieran,Tierney,,Kieran Tierney,90,DEF,available
2777,122798,401339,Andy,Robertson,,Andy Robertson,90,DEF,available
2778,78607,484051,Kenny,McLean,,Kenny McLean,90,MID,available
2779,158499,430097,Ryan,Christie,,Ryan Christie,90,MID,available
2780,122806,401334,John,McGinn,,John McGinn,90,MID,available
2781,110979,353790,Sadio,Mané,,Sadio Mané,95,MID,available
2782,704138,523354,Bara,Sapoko Ndiaye,Bara Sapoko Ndiaye,Bara Sapoko Ndiaye,95,MID,available
2783,547027,486130,Habib,Diarra,,Habib Diarra,95,MID,available
2784,585597,464842,Lamine,Camara,,Lamine Camara,95,MID,available
2785,249956,403642,Krépin,Diatta,,Krépin Diatta,95,MID,available
2786,176357,448821,Mory,Diaw,,Mory Diaw,95,GK,available
2787,231875,494277,Yehvann,Diouf,Yehvann Diouf,Yehvann Diouf,95,GK,available
2788,228286,433806,Édouard,Mendy,Édouard Mendy,Édouard Mendy,95,GK,available
2789,638987,496358,Ibrahim,Mbaye,,Ibrahim Mbaye,95,FWD,available
2790,531004,418781,Bamba,Dieng,,Bamba Dieng,95,FWD,available
2791,246167,486168,Cherif,Ndiaye,Cherif Ndiaye,Cherif Ndiaye,95,FWD,available
2792,624877,484698,Assane,Diao,,Assane Diao,95,FWD,available
2793,232185,401889,Ismaïla,Sarr,Ismaïla Sarr,Ismaïla Sarr,95,FWD,available
2794,440993,448815,Iliman,Ndiaye,Iliman Ndiaye,Iliman Ndiaye,95,FWD,available
2795,517052,418795,Nicolas,Jackson,,Nicolas Jackson,95,FWD,available
2796,538452,494279,Antoine,Mendy,Antoine Mendy,Antoine Mendy,95,DEF,available
2797,245741,370171,Abdoulaye,Seck,,Abdoulaye Seck,95,DEF,available
2798,86129,339820,Kalidou,Koulibaly,,Kalidou Koulibaly,95,DEF,available
2799,441574,430671,Ismail,Jakobs,,Ismail Jakobs,95,DEF,available
2800,613804,464865,El Hadji Malick,Diouf,El Hadji Malick Diouf,El Hadji Malick Diouf,95,DEF,available
2801,199170,430690,Moussa,Niakhaté,,Moussa Niakhaté,95,DEF,available
2802,574458,499800,Mamadou,Sarr,Mamadou Sarr,Mamadou Sarr,95,DEF,available
2803,422453,431788,Pape,Gueye,Pape Gueye,Pape Gueye,95,MID,available
2804,441175,448825,Pathé,Ciss,,Pathé Ciss,95,MID,available
2805,482442,418798,Pape Matar,Sarr,Pape Matar Sarr,Pape Matar Sarr,95,MID,available
2806,80801,332314,Idrissa,Gueye,Idrissa Gueye,Idrissa Gueye,95,MID,available
2807,441662,481242,Iqraam,Rayners,,Iqraam Rayners,96,MID,available
2808,573198,506038,Kamogelo,Sebelebele,,Kamogelo Sebelebele,96,MID,available
2809,465600,419225,Bradley,Cross,,Bradley Cross,96,DEF,available
2810,597743,502245,Olwethu,Makhanya,,Olwethu Makhanya,96,DEF,available
2811,433373,494246,Sipho,Chaine,,Sipho Chaine,96,GK,available
2812,442045,395059,Ricardo,Goss,,Ricardo Goss,96,GK,available
2813,166587,395986,Ronwen,Williams,,Ronwen Williams,96,GK,available
2814,568838,463234,Thapelo,Maseko,,Thapelo Maseko,96,FWD,available
2815,504805,430917,Evidence,Makgopa,,Evidence Makgopa,96,FWD,available
2816,484804,419223,Oswin,Appollis,,Oswin Appollis,96,FWD,available
2817,616826,486161,Relebohile,Mofokeng,,Relebohile Mofokeng,96,FWD,available
2818,435973,419211,Lyle,Foster,,Lyle Foster,96,FWD,available
2819,627429,504200,Samukele,Kabini,,Samukele Kabini,96,DEF,available
2820,611177,506039,Ime,Okon,,Ime Okon,96,DEF,available
2821,662923,504192,Khulumani,Ndamane,,Khulumani Ndamane,96,DEF,available
2822,681982,504199,Mbekezeli,Mbokazi,,Mbekezeli Mbokazi,96,DEF,available
2823,432187,463221,Nkosinathi,Sibisi,,Nkosinathi Sibisi,96,DEF,available
